CODA Motion Analysis Text

Time	Markers																											
Time	Marker 09.X	Marker 09.Y	Marker 09.Z	9.V	Marker 10.X	Marker 10.Y	Marker 10.Z	10.V	Marker 11.X	Marker 11.Y	Marker 11.Z	11.V	Marker 12.X	Marker 12.Y	Marker 12.Z	12.V	Marker 13.X	Marker 13.Y	Marker 13.Z	13.V	Marker 14.X	Marker 14.Y	Marker 14.Z	14.V	Marker 15.X	Marker 15.Y	Marker 15.Z	15.V
(s)	(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)	
30.846	-18.896	-678.768	-1.439	1	0.129	-0.208	0.897	1	1041.195	0.519	-1.008	1	0.000	0.000	0.000	0	456.145	-456.291	223.061	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.851	-18.833	-678.882	-0.452	1	0.015	0.083	0.074	1	1041.171	-0.115	0.739	1	0.000	0.000	0.000	0	455.317	-456.811	224.037	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.856	-18.777	-678.991	0.436	1	0.148	-0.368	1.143	1	1040.953	-0.294	1.310	1	0.000	0.000	0.000	0	454.398	-457.113	224.756	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.861	-18.881	-678.769	-0.280	1	-0.021	0.083	0.032	1	1040.978	-0.260	1.335	1	0.000	0.000	0.000	0	453.891	-456.968	224.052	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.866	-19.163	-678.577	-1.589	1	-0.078	0.048	0.121	1	1041.257	0.739	-1.689	1	0.000	0.000	0.000	0	453.087	-457.360	223.489	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.871	-18.970	-678.775	-1.043	1	-0.084	-0.101	0.495	1	1041.047	-0.106	0.637	1	0.000	0.000	0.000	0	452.339	-457.532	224.305	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.876	-18.887	-678.878	-0.169	1	0.035	-0.216	0.961	1	1040.908	-0.537	1.751	1	0.000	0.000	0.000	0	451.705	-457.724	224.170	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.881	-18.941	-678.734	-1.310	1	0.129	-0.664	1.899	1	1040.900	0.144	-0.054	1	0.000	0.000	0.000	0	451.130	-458.168	224.729	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.886	-18.945	-678.794	-0.598	1	-0.115	-0.042	0.339	1	1041.047	0.208	-0.852	1	0.000	0.000	0.000	0	450.461	-457.981	223.234	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.891	-19.231	-678.372	-2.340	1	-0.018	0.150	-0.064	1	1040.736	-0.500	2.243	1	0.000	0.000	0.000	0	450.056	-458.823	225.673	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.896	-19.024	-678.648	-1.182	1	-0.025	-0.071	0.053	1	1041.051	0.275	-0.282	1	0.000	0.000	0.000	0	449.358	-458.942	224.616	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.901	-19.097	-678.624	-1.657	1	0.097	-0.334	1.001	1	1040.955	0.494	-0.624	1	0.000	0.000	0.000	0	448.800	-459.143	224.039	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.906	-19.068	-678.518	-2.200	1	0.012	-0.005	0.368	1	1040.916	-0.177	1.359	1	0.000	0.000	0.000	0	448.326	-460.192	226.495	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.911	-18.839	-678.868	-0.273	1	0.141	-0.254	0.441	1	1040.553	-0.711	2.392	1	0.000	0.000	0.000	0	447.923	-459.925	225.536	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.916	-18.959	-679.013	0.218	1	0.110	-0.187	0.601	1	1041.069	0.201	-0.481	1	0.000	0.000	0.000	0	447.366	-460.390	225.191	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.921	-18.710	-678.755	0.401	1	0.036	0.072	0.161	1	1041.192	0.442	-0.493	1	0.000	0.000	0.000	0	447.016	-461.271	226.630	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.926	-18.545	-678.924	1.440	1	-0.040	0.199	0.026	1	1040.788	-0.233	1.449	1	0.000	0.000	0.000	0	446.438	-461.351	226.067	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.931	-18.914	-678.728	-0.894	1	0.230	-0.379	1.313	1	1040.871	0.369	0.645	1	0.000	0.000	0.000	0	445.985	-462.111	228.413	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.936	-19.050	-678.688	-1.663	1	0.170	-0.258	0.986	1	1041.163	0.099	0.175	1	0.000	0.000	0.000	0	445.557	-461.982	226.309	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.941	-18.771	-678.800	-0.343	1	0.021	0.021	0.323	1	1040.770	-0.228	1.856	1	0.000	0.000	0.000	0	445.368	-462.714	227.842	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.946	-18.956	-678.580	-1.227	1	-0.107	0.130	0.198	1	1041.182	0.262	-0.326	1	0.000	0.000	0.000	0	444.931	-463.016	227.052	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.951	-18.875	-678.740	-0.495	1	0.055	-0.110	0.882	1	1040.973	-0.493	1.511	1	0.000	0.000	0.000	0	444.598	-463.469	228.252	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.956	-18.599	-679.055	0.738	1	0.143	-0.085	0.949	1	1040.957	-0.181	0.755	1	0.000	0.000	0.000	0	444.339	-463.556	227.758	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.961	-18.976	-678.801	-0.987	1	-0.032	0.065	-0.535	1	1041.394	0.821	-1.153	1	0.000	0.000	0.000	0	443.938	-464.188	227.809	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.966	-18.953	-678.678	-0.882	1	-0.078	0.329	-0.225	1	1041.536	0.557	-1.374	1	0.000	0.000	0.000	0	443.742	-464.567	228.590	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.971	-18.914	-678.841	-0.601	1	0.188	-0.172	0.931	1	1040.901	-0.502	1.633	1	0.000	0.000	0.000	0	443.380	-464.906	228.595	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.976	-19.053	-678.523	-1.794	1	0.044	0.130	0.036	1	1041.287	0.270	-0.167	1	0.000	0.000	0.000	0	443.229	-465.276	229.165	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.981	-19.016	-678.503	-1.449	1	0.079	-0.204	1.107	1	1041.415	0.900	-1.428	1	0.000	0.000	0.000	0	442.933	-465.713	229.313	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.986	-18.913	-678.600	-1.121	1	0.036	0.013	-0.250	1	1041.191	0.306	0.020	1	0.000	0.000	0.000	0	442.550	-465.641	228.637	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.991	-18.614	-678.807	0.251	1	0.047	-0.169	0.535	1	1040.994	-0.038	1.236	1	0.000	0.000	0.000	0	442.418	-466.125	228.503	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
30.996	-18.697	-678.811	-0.145	1	0.122	-0.182	0.453	1	1041.300	0.500	-1.068	1	0.000	0.000	0.000	0	442.116	-466.584	229.281	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.001	-18.680	-679.007	0.453	1	0.291	-0.523	1.383	1	1041.314	0.808	-0.561	1	0.000	0.000	0.000	0	441.869	-467.590	231.425	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.006	-18.976	-678.647	-1.413	1	0.029	-0.223	0.468	1	1041.273	-0.075	0.001	1	0.000	0.000	0.000	0	441.768	-467.360	231.013	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.011	-19.096	-678.567	-1.717	1	-0.050	0.030	0.300	1	1040.830	0.170	0.216	1	0.000	0.000	0.000	0	441.509	-467.375	229.714	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.016	0.000	0.000	0.000	0	0.038	-0.111	0.563	1	1040.876	-0.297	1.389	1	0.000	0.000	0.000	0	441.243	-468.049	230.845	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.021	-19.141	-678.641	-2.026	1	-0.088	0.117	-0.225	1	1041.165	-0.320	0.780	1	0.000	0.000	0.000	0	441.318	-467.921	229.770	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.026	-18.871	-678.639	-1.503	1	0.121	-0.433	1.216	1	1041.271	0.111	-0.787	1	0.000	0.000	0.000	0	440.998	-468.192	229.936	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.031	-18.811	-678.699	-0.994	1	0.117	-0.212	0.464	1	1041.033	0.027	0.460	1	0.000	0.000	0.000	0	440.779	-468.753	230.756	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.036	-18.816	-678.902	-0.337	1	0.254	-0.573	1.315	1	1041.287	0.581	-1.286	1	0.000	0.000	0.000	0	440.723	-469.014	231.721	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.041	-19.043	-678.773	-1.372	1	-0.157	0.088	-0.141	1	1041.056	0.195	0.320	1	0.000	0.000	0.000	0	440.474	-469.054	231.822	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.046	-18.897	-678.687	-0.883	1	0.054	-0.220	0.491	1	1040.694	-0.580	2.103	1	0.000	0.000	0.000	0	440.257	-469.287	231.470	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.051	-18.666	-678.871	-0.118	1	0.065	-0.135	0.589	1	1041.128	0.619	-0.036	1	0.000	0.000	0.000	0	440.154	-469.313	230.800	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.056	-19.076	-678.699	-1.233	1	-0.117	0.227	-0.191	1	1040.955	-0.180	1.266	1	0.000	0.000	0.000	0	440.255	-470.014	233.075	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.061	-18.816	-678.877	0.006	1	-0.080	0.061	-0.009	1	1040.817	-0.671	2.215	1	0.000	0.000	0.000	0	440.117	-469.633	230.910	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.066	-18.965	-678.628	-0.618	1	-0.115	0.137	-0.292	1	1041.205	0.142	-0.583	1	0.000	0.000	0.000	0	440.148	-470.154	232.885	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.071	-19.228	-678.351	-2.305	1	-0.269	0.546	-1.199	1	1041.053	0.003	-0.210	1	0.000	0.000	0.000	0	440.019	-470.121	231.602	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.076	-18.874	-678.861	-0.305	1	0.042	-0.317	0.828	1	1041.290	0.627	-0.962	1	0.000	0.000	0.000	0	440.103	-470.038	230.736	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.081	-18.740	-679.004	0.231	1	0.011	-0.025	0.535	1	1040.990	-0.364	1.470	1	0.000	0.000	0.000	0	440.227	-470.518	231.849	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.086	-19.066	-678.738	-1.199	1	0.055	-0.159	0.920	1	1040.840	-0.410	2.182	1	0.000	0.000	0.000	0	440.160	-470.375	231.435	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.091	-19.251	-678.627	-1.830	1	0.109	-0.093	0.356	1	1041.005	0.182	-0.243	1	0.000	0.000	0.000	0	440.355	-470.342	231.032	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.096	-19.028	-678.670	-1.820	1	-0.111	0.336	-0.575	1	1041.183	0.368	-0.113	1	0.000	0.000	0.000	0	440.384	-470.515	231.107	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.101	-19.102	-678.544	-2.146	1	0.037	0.223	0.135	1	1041.360	0.479	-0.472	1	0.000	0.000	0.000	0	440.440	-470.530	230.995	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.106	-18.985	-678.576	-1.715	1	0.158	-0.253	1.409	1	1041.080	0.130	-0.532	1	0.000	0.000	0.000	0	440.528	-471.065	232.228	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.111	-18.898	-678.910	-0.283	1	0.164	-0.231	0.884	1	1041.030	0.351	0.299	1	0.000	0.000	0.000	0	440.723	-470.791	231.494	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.116	-18.694	-678.657	-0.173	1	-0.071	-0.110	0.448	1	1041.068	-0.019	0.888	1	0.000	0.000	0.000	0	440.719	-470.759	230.213	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.121	-18.831	-678.869	0.453	1	0.039	0.008	0.589	1	1041.577	1.343	-2.565	1	0.000	0.000	0.000	0	440.986	-471.052	231.931	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.126	-18.932	-678.724	-1.059	1	-0.027	0.019	0.504	1	1041.083	-0.268	0.969	1	0.000	0.000	0.000	0	441.177	-471.250	232.768	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.131	-18.813	-678.768	-0.140	1	0.002	-0.471	1.353	1	1041.206	0.560	-0.206	1	0.000	0.000	0.000	0	441.382	-471.157	231.782	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.136	-18.898	-678.800	-0.188	1	-0.180	0.223	-0.560	1	1041.036	0.357	0.003	1	0.000	0.000	0.000	0	441.457	-471.321	231.509	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.141	-18.673	-678.914	0.788	1	-0.179	0.249	-0.479	1	1040.883	-0.147	1.193	1	0.000	0.000	0.000	0	441.427	-470.899	230.933	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.146	-18.951	-678.607	-0.479	1	-0.063	0.022	0.142	1	1040.847	-0.097	0.568	1	0.000	0.000	0.000	0	441.663	-471.099	231.739	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.151	-19.222	-678.494	-1.918	1	-0.139	0.178	0.018	1	1040.927	-0.007	0.682	1	0.000	0.000	0.000	0	441.846	-470.986	231.085	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.156	-18.708	-678.868	-0.148	1	-0.046	-0.169	0.655	1	1040.882	0.163	0.681	1	0.000	0.000	0.000	0	441.966	-470.630	229.421	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.161	-18.923	-678.874	-0.208	1	-0.129	-0.001	0.040	1	1041.032	-0.064	0.481	1	0.000	0.000	0.000	0	441.944	-471.061	230.613	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.166	-19.030	-678.686	-0.846	1	-0.048	-0.173	0.324	1	1040.969	0.127	0.020	1	0.000	0.000	0.000	0	442.155	-470.903	230.236	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.171	-19.014	-678.739	-1.172	1	-0.033	-0.069	0.594	1	1040.808	-0.190	1.403	1	0.000	0.000	0.000	0	442.343	-471.086	230.609	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.176	-19.131	-678.603	-1.369	1	-0.134	0.002	-0.251	1	1041.023	0.201	0.270	1	0.000	0.000	0.000	0	442.474	-471.224	231.342	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.181	-18.790	-678.767	-0.960	1	-0.129	0.015	-0.054	1	1041.249	0.897	-2.186	1	0.000	0.000	0.000	0	442.512	-470.719	229.437	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.186	-18.896	-678.842	-0.695	1	0.012	-0.211	0.656	1	1040.984	0.176	-0.305	1	0.000	0.000	0.000	0	442.532	-471.211	230.706	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.191	-18.875	-678.873	-0.926	1	-0.108	0.085	-0.074	1	1041.216	-0.096	0.855	1	0.000	0.000	0.000	0	442.576	-470.820	229.640	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.196	-19.001	-678.796	-1.319	1	0.046	-0.325	0.749	1	1040.998	0.083	0.403	1	0.000	0.000	0.000	0	442.709	-471.348	231.199	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.201	-18.691	-678.861	0.229	1	-0.073	-0.087	0.164	1	1041.031	-0.155	0.850	1	0.000	0.000	0.000	0	442.732	-471.174	230.173	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.206	-19.159	-678.819	-1.658	1	-0.055	0.099	-0.503	1	1041.121	0.138	-0.327	1	0.000	0.000	0.000	0	442.879	-470.747	229.486	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.211	-18.919	-678.824	-0.465	1	-0.133	0.115	-0.453	1	1040.540	-1.142	3.246	1	0.000	0.000	0.000	0	442.687	-471.158	229.777	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.216	-18.892	-678.955	-0.264	1	-0.018	0.052	0.453	1	1040.917	-0.471	1.228	1	0.000	0.000	0.000	0	442.718	-471.148	229.758	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.221	-18.873	-678.666	-1.129	1	0.093	0.079	0.327	1	1041.311	0.169	-0.541	1	0.000	0.000	0.000	0	442.897	-471.288	229.905	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.226	-18.730	-678.805	-0.118	1	0.031	-0.061	0.469	1	1041.240	0.228	-1.561	1	0.000	0.000	0.000	0	442.725	-471.218	229.890	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.231	-18.732	-678.956	0.277	1	0.078	0.033	0.555	1	1041.312	0.289	0.491	1	0.000	0.000	0.000	0	442.563	-471.491	230.216	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.236	-18.737	-678.765	-0.753	1	0.170	-0.153	1.219	1	1041.121	0.383	-0.381	1	0.000	0.000	0.000	0	442.389	-471.262	229.204	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.241	-18.789	-678.880	-0.539	1	0.103	-0.345	0.932	1	1041.183	0.141	-0.361	1	0.000	0.000	0.000	0	442.318	-471.570	230.312	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.246	-18.959	-678.860	-0.961	1	-0.017	0.130	-0.194	1	1041.216	0.037	0.169	1	0.000	0.000	0.000	0	442.074	-471.535	230.255	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.251	-18.870	-678.732	-0.453	1	0.050	-0.345	0.991	1	1040.774	-0.861	3.085	1	0.000	0.000	0.000	0	441.784	-471.569	229.270	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.256	-18.836	-678.822	-0.593	1	0.215	-0.349	0.867	1	1040.794	-0.514	3.152	1	0.000	0.000	0.000	0	441.402	-471.510	228.794	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.261	-19.031	-678.722	-1.105	1	-0.072	0.016	-0.247	1	1041.068	0.169	0.988	1	0.000	0.000	0.000	0	441.107	-471.639	229.376	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.266	-18.785	-678.751	-1.137	1	0.119	0.046	0.004	1	1041.025	-0.152	1.127	1	0.000	0.000	0.000	0	440.622	-471.925	229.074	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.271	-18.799	-678.830	-0.156	1	0.039	0.036	0.073	1	1041.079	-0.021	0.388	1	0.000	0.000	0.000	0	440.334	-472.219	230.009	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.276	-18.954	-678.718	-0.753	1	0.057	0.040	0.110	1	1041.482	0.493	-0.732	1	0.000	0.000	0.000	0	439.915	-472.448	230.884	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.281	-18.807	-678.741	-0.394	1	0.108	-0.110	0.746	1	1041.128	-0.100	1.047	1	0.000	0.000	0.000	0	439.295	-472.498	230.615	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.286	-18.861	-678.830	-0.421	1	0.025	-0.207	0.650	1	1040.846	-0.254	1.365	1	0.000	0.000	0.000	0	438.975	-472.722	230.815	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.291	-18.841	-678.708	-0.924	1	0.180	-0.117	0.505	1	1041.005	0.145	-0.078	1	0.000	0.000	0.000	0	438.362	-472.928	230.884	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.296	-18.918	-678.694	-1.137	1	0.066	-0.277	0.976	1	1041.145	0.293	0.115	1	0.000	0.000	0.000	0	437.692	-473.201	230.919	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.301	-18.629	-679.016	1.021	1	0.046	0.227	-0.206	1	1041.296	0.192	-0.078	1	0.000	0.000	0.000	0	437.191	-473.587	231.078	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.306	-18.770	-678.898	0.157	1	0.007	0.022	-0.545	1	1041.219	0.270	-0.070	1	0.000	0.000	0.000	0	436.679	-473.996	231.807	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.311	-18.691	-678.832	0.092	1	0.065	0.045	0.378	1	1041.017	-0.125	1.398	1	0.000	0.000	0.000	0	436.103	-474.197	232.319	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.316	-19.077	-678.709	-1.531	1	-0.031	0.034	0.253	1	1040.809	-0.134	2.589	1	0.000	0.000	0.000	0	435.526	-474.412	231.265	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.321	-19.152	-678.593	-2.094	1	-0.146	0.029	-0.075	1	1041.383	0.719	-1.846	1	0.000	0.000	0.000	0	434.948	-474.980	233.251	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.326	-19.063	-678.849	-1.062	1	0.180	-0.536	1.260	1	1041.086	0.265	-0.726	1	0.000	0.000	0.000	0	434.387	-475.210	232.291	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.331	-18.963	-678.749	-1.440	1	0.014	-0.070	0.909	1	1041.389	1.013	-2.690	1	0.000	0.000	0.000	0	433.834	-475.855	234.059	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.336	-18.867	-678.874	0.016	1	0.023	-0.029	0.156	1	1040.917	-0.495	1.543	1	0.000	0.000	0.000	0	433.224	-476.041	233.051	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.341	-18.964	-678.893	-0.731	1	0.001	0.042	0.224	1	1040.908	0.008	0.747	1	0.000	0.000	0.000	0	432.504	-476.681	233.708	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.346	-18.865	-678.764	-0.242	1	0.029	-0.384	0.957	1	1041.026	0.371	-0.611	1	0.000	0.000	0.000	0	432.063	-477.655	235.075	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.351	-19.032	-678.681	-1.141	1	0.123	-0.210	0.985	1	1040.959	-0.369	1.814	1	0.000	0.000	0.000	0	431.440	-477.917	234.911	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.356	-18.924	-678.625	-0.845	1	-0.065	-0.017	0.291	1	1040.680	-0.778	2.302	1	0.000	0.000	0.000	0	430.760	-478.324	234.552	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.361	-18.822	-678.912	-0.085	1	0.165	-0.453	1.491	1	1041.115	0.358	-1.488	1	0.000	0.000	0.000	0	429.993	-478.952	235.442	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.366	-19.017	-678.860	-0.034	1	0.046	-0.033	0.277	1	1041.226	0.530	-0.720	1	0.000	0.000	0.000	0	429.454	-479.549	235.132	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.371	-19.063	-678.715	-1.373	1	0.082	-0.285	1.173	1	1041.081	0.338	-0.134	1	0.000	0.000	0.000	0	428.772	-480.192	235.592	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.376	-18.883	-678.823	-0.536	1	0.196	-0.266	1.195	1	1040.902	-0.376	2.119	1	0.000	0.000	0.000	0	428.072	-480.966	235.996	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.381	-19.338	-678.513	-2.278	1	-0.089	-0.011	0.261	1	1041.001	-0.107	0.556	1	0.000	0.000	0.000	0	427.478	-481.824	237.415	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.386	-18.833	-678.813	-0.400	1	0.039	-0.008	0.325	1	1040.936	0.132	0.914	1	0.000	0.000	0.000	0	426.634	-482.314	236.799	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.391	-18.939	-678.748	-0.788	1	0.045	-0.132	0.754	1	1041.337	0.363	-0.774	1	0.000	0.000	0.000	0	425.921	-483.187	237.422	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.396	-19.127	-678.506	-2.004	1	0.036	0.124	0.032	1	1041.253	0.807	-1.191	1	0.000	0.000	0.000	0	425.260	-484.491	238.757	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.401	-19.029	-678.580	-1.217	1	-0.130	-0.019	0.533	1	1040.986	-0.034	1.215	1	0.000	0.000	0.000	0	424.592	-484.890	238.877	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.406	-18.883	-678.545	-1.763	1	0.039	-0.200	0.598	1	1041.147	0.603	-0.867	1	0.000	0.000	0.000	0	423.653	-486.047	239.599	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.411	-19.124	-678.601	-0.844	1	0.190	-0.394	1.388	1	1040.924	-0.015	1.147	1	0.000	0.000	0.000	0	422.937	-487.069	240.221	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.416	-18.952	-678.578	-1.248	1	0.003	0.018	0.321	1	1041.255	0.418	-0.441	1	0.000	0.000	0.000	0	422.038	-487.618	239.314	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.421	-18.858	-678.732	-0.411	1	0.166	-0.363	1.401	1	1041.006	0.097	0.305	1	0.000	0.000	0.000	0	421.291	-488.898	241.200	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.426	-19.069	-678.714	-1.399	1	0.016	-0.197	0.522	1	1041.380	0.332	-1.214	1	0.000	0.000	0.000	0	420.499	-489.816	241.048	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.431	-18.909	-678.536	-1.195	1	0.072	-0.190	0.611	1	1041.259	0.367	-0.534	1	0.000	0.000	0.000	0	419.823	-491.121	242.895	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.436	-19.099	-678.728	-1.195	1	-0.229	0.417	-1.283	1	1041.165	0.077	0.869	1	0.000	0.000	0.000	0	418.922	-492.148	243.011	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.441	-18.774	-678.778	-0.159	1	0.102	-0.259	0.866	1	1041.054	0.477	-0.748	1	0.000	0.000	0.000	0	418.121	-493.291	243.645	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.446	-19.079	-678.745	-1.603	1	0.346	-0.483	1.436	1	1041.024	-0.058	0.550	1	0.000	0.000	0.000	0	417.187	-494.217	243.631	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.451	-18.885	-678.691	-0.868	1	0.147	-0.433	1.140	1	1040.852	-0.518	1.342	1	0.000	0.000	0.000	0	416.330	-495.849	245.842	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.456	-18.980	-678.709	-1.393	1	0.208	-0.351	1.212	1	1041.158	0.259	-0.175	1	0.000	0.000	0.000	0	415.396	-496.839	245.677	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.461	-18.873	-679.046	0.099	1	-0.016	-0.086	0.511	1	1041.069	0.186	0.807	1	0.000	0.000	0.000	0	414.626	-497.995	245.900	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
31.466	-18.900	-678.725	-1.303	1	-0.031	0.170	-0.369	1	1041.142	-0.038	0.303	1	0.000	0.000	0.000	0	413.735	-499.126	246.232	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
